1 4 7 0.874657 0.941262 0.867457 0.941262 0.879 0.941262 0.844179 0.941262
1 4 8 0.848858 0.941262 0.834609 0.941262 0.847559 0.941262 0.801367 0.941262
1 4 9 0.807449 0.941262 0.771229 0.941262 0.89521 0.941262 0.877243 0.941262
1 4 10 0.748607 0.941262 0.683463 0.941262 0.998159 0.941262 0.998078 0.941262
1 4 11 0.674197 0.941262 0.592761 0.941262 1 0.941262 1 0.941262
1 4 12 1 0.941262 1 0.941262 1 0.941262 1 0.941262
1 5 1 0.973958 0.945907 0.974184 0.945907 0.999817 0.945907 0.999804 0.945907
1 5 2 0.965272 0.945907 0.965282 0.945907 0.999799 0.945907 0.999795 0.945907
1 5 3 0.955072 0.945907 0.952009 0.945907 0.998442 0.945907 0.997993 0.945907
1 5 4 0.943778 0.945907 0.938492 0.945907 0.962847 0.945907 0.954967 0.945907
1 5 5 0.926077 0.945907 0.918945 0.945907 0.923909 0.945907 0.895726 0.945907
1 5 6 0.909667 0.945907 0.901971 0.945907 0.912891 0.945907 0.883305 0.945907
1 5 7 0.8924 0.945907 0.852234 0.945907 0.87644 0.945907 0.865699 0.945907
1 5 8 1 0.945907 1 0.945907 1 0.945907 1 0.945907
1 5 9 1 0.945907 1 0.945907 1 0.945907 1 0.945907
1 5 10 1 0.945907 1 0.945907 1 0.945907 1 0.945907
1 5 11 1 0.945907 1 0.945907 1 0.945907 1 0.945907
1 5 12 1 0.945907 1 0.945907 1 0.945907 1 0.945907
1 6 1 1 1 1 1 1 1 1 1
1 6 2 1 1 1 1 1 1 1 1
1 6 3 1 1 1 1 1 1 1 1
1 6 4 1 1 1 1 1 1 1 1
1 6 5 1 1 1 1 1 1 1 1
1 6 6 1 1 1 1 1 1 1 1
1 6 7 1 1 1 1 1 1 1 1
1 6 8 1 1 1 1 1 1 1 1
1 6 9 1 1 1 1 1 1 1 1
1 6 10 1 1 1 1 1 1 1 1
1 6 11 1 1 1 1 1 1 1 1
1 6 12 1 1 1 1 1 1 1 1
2 1 1 1 1 1 1 1 1 1 1
2 1 2 1 1 1 1 1 1 1 1
2 1 3 1 1 1 1 1 1 1 1
2 1 4 1 1 1 1 1 1 1 1
2 1 5 1 1 1 1 1 1 1 1
2 1 6 1 1 1 1 1 1 1 1
2 1 7 1 1 1 1 1 1 1 1
2 1 8 1 1 1 1 1 1 1 1
2 1 9 1 1 1 1 1 1 1 1
2 1 10 1 1 1 1 1 1 1 1
2 1 11 1 1 1 1 1 1 1 1
2 1 12 1 1 1 1 1 1 1 1
2 2 1 1 0.932567 1 0.932567 1 0.932567 1 0.932567
2 2 2 1 0.932567 1 0.932567 1 0.932567 1 0.932567
2 2 3 1 0.932567 1 0.932567 1 0.932567 1 0.932567
2 2 4 0.932152 0.932567 0.917829 0.932567 0.884598 0.932567 0.888037 0.932567
2 2 5 0.920636 0.932567 0.912753 0.932567 0.881304 0.932567 0.859998 0.932567
2 2 6 0.899545 0.932567 0.884935 0.932567 0.86964 0.932567 0.831576 0.932567
2 2 7 0.882132 0.932567 0.854356 0.932567 0.854922 0.932567 0.83734 0.932567
2 2 8 0.837247 0.932567 0.804127 0.932567 0.836058 0.932567 0.790136 0.932567
2 2 9 0.763458 0.932567 0.784175 0.932567 0.909739 0.932567 0.870163 0.932567
2 2 10 0.728566 0.932567 0.695537 0.932567 0.992736 0.932567 0.993816 0.932567
2 2 11 0.664591 0.932567 0.563223 0.932567 0.999655 0.932567 0.999414 0.932567
2 2 12 0.515969 0.932567 0.416086 0.932567 0.999932 0.932567 0.999621 0.932567
2 3 1 0.967075 0.945189 0.963936 0.945189 0.999569 0.945189 1 0.945189
2 3 2 0.964278 0.945189 0.963454 0.945189 0.999637 0.945189 0.999563 0.945189
2 3 3 0.958643 0.945189 0.95238 0.945189 0.995974 0.945189 0.994719 0.945189
2 3 4 0.945838 0.945189 0.940461 0.945189 0.938982 0.945189 0.921264 0.945189
2 3 5 0.933035 0.945189 0.925069 0.945189 0.898716 0.945189 0.876752 0.945189
2 3 6 0.915338 0.945189 0.904044 0.945189 0.896538 0.945189 0.876871 0.945189
2 3 7 0.895214 0.945189 0.880065 0.945189 0.87756 0.945189 0.845781 0.945189
2 3 8 0.863291 0.945189 0.840397 0.945189 0.852202 0.945189 0.816513 0.945189
2 3 9 0.82757 0.945189 0.779909 0.945189 0.906684 0.945189 0.88351 0.945189
2 3 10 0.755262 0.945189 0.701878 0.945189 0.996547 0.945189 0.996005 0.945189
2 3 11 0.675699 0.945189 0.619698 0.945189 0.999697 0.945189 0.999651 0.945189
2 3 12 0.538422 0.945189 0.486149 0.945189 0.99997 0.945189 0.999968 0.945189
2 4 1 0.980736 0.95803 0.978727 0.95803 0.99983 0.95803 0.999813 0.95803
2 4 2 0.973917 0.95803 0.972016 0.95803 0.999821 0.95803 0.999788 0.95803
2 4 3 0.96743 0.95803 0.963977 0.95803 0.997883 0.95803 0.997345 0.95803
2 4 4 0.960085 0.95803 0.955737 0.95803 0.95443 0.95803 0.943169 0.95803
2 4 5 0.949835 0.95803 0.943581 0.95803 0.92392 0.95803 0.903809 0.95803
2 4 6 0.934816 0.95803 0.925608 0.95803 0.923194 0.95803 0.904889 0.95803
2 4 7 0.914629 0.95803 0.898454 0.95803 0.900661 0.95803 0.876911 0.95803
2 4 8 0.886628 0.95803 0.870698 0.95803 0.86151 0.95803 0.836117 0.95803
2 4 9 0.843851 0.95803 0.816297 0.95803 0.905775 0.95803 0.887826 0.95803
2 4 10 0.774635 0.95803 0.749127 0.95803 0.998059 0.95803 0.998128 0.95803
2 4 11 0.702747 0.95803 0.649297 0.95803 0.999624 0.95803 0.999778 0.95803
2 4 12 0.603758 0.95803 0.534319 0.95803 0.999958 0.95803 0.999965 0.95803
2 5 1 0.986621 0.972119 0.986569 0.972119 0.999917 0.972119 0.999907 0.972119
2 5 2 0.983185 0.972119 0.981632 0.972119 0.99993 0.972119 0.999901 0.972119
2 5 3 0.978132 0.972119 0.976945 0.972119 0.998932 0.972119 0.998806 0.972119
2 5 4 0.973026 0.972119 0.970724 0.972119 0.973324 0.972119 0.966269 0.972119
2 5 5 0.964246 0.972119 0.960522 0.972119 0.947839 0.972119 0.942731 0.972119
2 5 6 0.95109 0.972119 0.946606 0.972119 0.95059 0.972119 0.930537 0.972119
2 5 7 0.946189 0.972119 0.937645 0.972119 0.95058 0.972119 0.924185 0.972119
2 5 8 1 0.972119 1 0.972119 1 0.972119 1 0.972119
2 5 9 1 0.972119 1 0.972119 1 0.972119 1 0.972119
2 5 10 1 0.972119 1 0.972119 1 0.972119 1 0.972119
2 5 11 1 0.972119 1 0.972119 1 0.972119 1 0.972119
2 5 12 1 0.972119 1 0.972119 1 0.972119 1 0.972119
2 6 1 1 1 1 1 1 1 1 1
2 6 2 1 1 1 1 1 1 1 1
2 6 3 1 1 1 1 1 1 1 1
2 6 4 1 1 1 1 1 1 1 1
2 6 5 1 1 1 1 1 1 1 1
2 6 6 1 1 1 1 1 1 1 1
2 6 7 1 1 1 1 1 1 1 1
2 6 8 1 1 1 1 1 1 1 1
2 6 9 1 1 1 1 1 1 1 1
2 6 10 1 1 1 1 1 1 1 1
2 6 11 1 1 1 1 1 1 1 1
2 6 12 1 1 1 1 1 1 1 1
3 1 1 1 0.92928 1 0.92928 1 0.92928 1 0.92928
3 1 2 1 0.92928 1 0.92928 1 0.92928 1 0.92928
3 1 3 1 0.92928 1 0.92928 1 0.92928 1 0.92928
3 1 4 1 0.92928 1 0.92928 1 0.92928 1 0.92928
3 1 5 1 0.92928 1 0.92928 1 0.92928 1 0.92928
3 1 6 0.791743 0.92928 0.901409 0.92928 0.883075 0.92928 0.67831 0.92928
3 1 7 0.866296 0.92928 0.860776 0.92928 0.854979 0.92928 0.841708 0.92928
3 1 8 0.842826 0.92928 0.796574 0.92928 0.840886 0.92928 0.808038 0.92928
3 1 9 0.792553 0.92928 0.755979 0.92928 0.900087 0.92928 0.881178 0.92928
3 1 10 0.707208 0.92928 0.677496 0.92928 0.988882 0.92928 0.9829 0.92928
3 1 11 0.665955 0.92928 0.598019 0.92928 0.99938 0.92928 0.998514 0.92928
3 1 12 0.56441 0.92928 0.450991 0.92928 0.999894 0.92928 0.999842 0.92928
3 2 1 1 0.946283 1 0.946283 1 0.946283 1 0.946283
3 2 2 1 0.946283 1 0.946283 1 0.946283 1 0.946283
3 2 3 1 0.946283 1 0.946283 1 0.946283 1 0.946283
3 2 4 0.94758 0.946283 0.938496 0.946283 0.916939 0.946283 0.898086 0.946283
3 2 5 0.94465 0.946283 0.932759 0.946283 0.904338 0.946283 0.885346 0.946283
3 2 6 0.922277 0.946283 0.910269 0.946283 0.901044 0.946283 0.869028 0.946283
3 2 7 0.89889 0.946283 0.881492 0.946283 0.884083 0.946283 0.851209 0.946283
3 2 8 0.880689 0.946283 0.854611 0.946283 0.859857 0.946283 0.825051 0.946283
3 2 9 0.840094 0.946283 0.809637 0.946283 0.910288 0.946283 0.882581 0.946283
3 2 10 0.776432 0.946283 0.73064 0.946283 0.992389 0.946283 0.990019 0.946283
3 2 11 0.698938 0.946283 0.635048 0.946283 0.999558 0.946283 0.999447 0.946283
3 2 12 0.591253 0.946283 0.501901 0.946283 0.999791 0.946283 0.999826 0.946283
3 3 1 0.979981 0.963462 0.983686 0.963462 1 0.963462 1 0.963462
3 3 2 0.980484 0.963462 0.977028 0.963462 0.999792 0.963462 0.999751 0.963462
3 3 3 0.975405 0.963462 0.971982 0.963462 0.997189 0.963462 0.996348 0.963462
3 3 4 0.968258 0.963462 0.962732 0.963462 0.953185 0.963462 0.941488 0.963462
3 3 5 0.959158 0.963462 0.954083 0.963462 0.930141 0.963462 0.914905 0.963462
3 3 6 0.950911 0.963462 0.939579 0.963462 0.93813 0.963462 0.915941 0.963462
3 3 7 0.93553 0.963462 0.921454 0.963462 0.914263 0.963462 0.895987 0.963462
3 3 8 0.908661 0.963462 0.897252 0.963462 0.886347 0.963462 0.845736 0.963462
3 3 9 0.877666 0.963462 0.847888 0.963462 0.918205 0.963462 0.904221 0.963462
3 3 10 0.83008 0.963462 0.786998 0.963462 0.996588 0.963462 0.995538 0.963462
3 3 11 0.75307 0.963462 0.704963 0.963462 0.999712 0.963462 0.999673 0.963462
3 3 12 0.62912 0.963462 0.536131 0.963462 0.999952 0.963462 0.999937 0.963462
3 4 1 0.990332 0.978265 0.989063 0.978265 0.999946 0.978265 0.999913 0.978265
3 4 2 0.987222 0.978265 0.985681 0.978265 0.999923 0.978265 0.999901 0.978265
3 4 3 0.984835 0.978265 0.982443 0.978265 0.998757 0.978265 0.99847 0.978265
3 4 4 0.981399 0.978265 0.978321 0.978265 0.974022 0.978265 0.966281 0.978265
3 4 5 0.97717 0.978265 0.972311 0.978265 0.960507 0.978265 0.947474 0.978265
3 4 6 0.970044 0.978265 0.96403 0.978265 0.963069 0.978265 0.954963 0.978265
3 4 7 0.960816 0.978265 0.951601 0.978265 0.951774 0.978265 0.938891 0.978265
3 4 8 0.938192 0.978265 0.930549 0.978265 0.917365 0.978265 0.895176 0.978265
3 4 9 0.916944 0.978265 0.901879 0.978265 0.937054 0.978265 0.915538 0.978265
3 4 10 0.871025 0.978265 0.857379 0.978265 0.998297 0.978265 0.998045 0.978265
3 4 11 0.829022 0.978265 0.775787 0.978265 0.999784 0.978265 0.999721 0.978265
3 4 12 0.707091 0.978265 0.65341 0.978265 0.999986 0.978265 0.999969 0.978265
3 5 1 0.99334 0.986033 0.992621 0.986033 0.99997 0.986033 0.999965 0.986033
3 5 2 0.991733 0.986033 0.990693 0.986033 0.999961 0.986033 0.999956 0.986033
3 5 3 0.989951 0.986033 0.988788 0.986033 0.999446 0.986033 0.999293 0.986033
3 5 4 0.98646 0.986033 0.985957 0.986033 0.987297 0.986033 0.980513 0.986033
3 5 5 0.980919 0.986033 0.982714 0.986033 0.975016 0.986033 0.965243 0.986033
3 5 6 0.978983 0.986033 0.976111 0.986033 0.979045 0.986033 0.971498 0.986033
3 5 7 0.985168 0.986033 0.97826 0.986033 0.960425 0.986033 0.971961 0.986033
3 5 8 1 0.986033 1 0.986033 1 0.986033 1 0.986033
3 5 9 1 0.986033 1 0.986033 1 0.986033 1 0.986033
3 5 10 1 0.986033 1 0.986033 1 0.986033 1 0.986033
3 5 11 1 0.986033 1 0.986033 1 0.986033 1 0.986033
3 5 12 1 0.986033 1 0.986033 1 0.986033 1 0.986033
3 6 1 1 1 1 1 1 1 1 1
3 6 2 1 1 1 1 1 1 1 1
3 6 3 1 1 1 1 1 1 1 1
3 6 4 1 1 1 1 1 1 1 1
3 6 5 1 1 1 1 1 1 1 1
3 6 6 1 1 1 1 1 1 1 1
3 6 7 1 1 1 1 1 1 1 1
3 6 8 1 1 1 1 1 1 1 1
3 6 9 1 1 1 1 1 1 1 1
3 6 10 1 1 1 1 1 1 1 1
3 6 11 1 1 1 1 1 1 1 1
3 6 12 1 1 1 1 1 1 1 1
4 1 1 1 0.942574 1 0.942574 1 0.942574 1 0.942574
4 1 2 1 0.942574 1 0.942574 1 0.942574 1 0.942574
4 1 3 1 0.942574 1 0.942574 1 0.942574 1 0.942574
4 1 4 1 0.942574 1 0.942574 1 0.942574 1 0.942574
4 1 5 1 0.942574 1 0.942574 1 0.942574 1 0.942574
4 1 6 0.80413 0.942574 0.949379 0.942574 0.89337 0.942574 0.931944 0.942574
4 1 7 0.922051 0.942574 0.892346 0.942574 0.873542 0.942574 0.85525 0.942574
4 1 8 0.895395 0.942574 0.862436 0.942574 0.861742 0.942574 0.823378 0.942574
4 1 9 0.854896 0.942574 0.821535 0.942574 0.914751 0.942574 0.890976 0.942574
4 1 10 0.79799 0.942574 0.740068 0.942574 0.986405 0.942574 0.982613 0.942574
4 1 11 0.715866 0.942574 0.636591 0.942574 0.998426 0.942574 0.998816 0.942574
4 1 12 0.601593 0.942574 0.476226 0.942574 0.999671 0.942574 0.999637 0.942574
4 2 1 1 0.964333 1 0.964333 1 0.964333 1 0.964333
4 2 2 1 0.964333 1 0.964333 1 0.964333 1 0.964333
4 2 3 1 0.964333 1 0.964333 1 0.964333 1 0.964333
4 2 4 0.978982 0.964333 0.964249 0.964333 0.932736 0.964333 0.91669 0.964333
4 2 5 0.962773 0.964333 0.956977 0.964333 0.936919 0.964333 0.91007 0.964333
4 2 6 0.951558 0.964333 0.939974 0.964333 0.936388 0.964333 0.919684 0.964333
4 2 7 0.941115 0.964333 0.922423 0.964333 0.916499 0.964333 0.898578 0.964333
4 2 8 0.920172 0.964333 0.903954 0.964333 0.890402 0.964333 0.862414 0.964333
4 2 9 0.890997 0.964333 0.863709 0.964333 0.930869 0.964333 0.904369 0.964333
4 2 10 0.843486 0.964333 0.789527 0.964333 0.99231 0.964333 0.990484 0.964333
4 2 11 0.796383 0.964333 0.738015 0.964333 0.99953 0.964333 0.999191 0.964333
4 2 12 0.669778 0.964333 0.586699 0.964333 0.99992 0.964333 0.999906 0.964333
4 3 1 0.986154 0.97591 0.98244 0.97591 1 0.97591 0.999726 0.97591
4 3 2 0.987486 0.97591 0.986197 0.97591 0.999856 0.97591 0.999828 0.97591
4 3 3 0.984889 0.97591 0.981745 0.97591 0.997868 0.97591 0.997585 0.97591
4 3 4 0.97925 0.97591 0.976408 0.97591 0.96926 0.97591 0.958231 0.97591
4 3 5 0.975853 0.97591 0.97014 0.97591 0.955097 0.97591 0.943266 0.97591
4 3 6 0.969087 0.97591 0.960221 0.97591 0.964352 0.97591 0.946561 0.97591
4 3 7 0.958573 0.97591 0.952976 0.97591 0.948171 0.97591 0.93026 0.97591
4 3 8 0.9454 0.97591 0.932742 0.97591 0.918281 0.97591 0.888534 0.97591
4 3 9 0.920555 0.97591 0.901416 0.97591 0.939152 0.97591 0.916296 0.97591
4 3 10 0.888716 0.97591 0.863675 0.97591 0.997183 0.97591 0.995953 0.97591
4 3 11 0.829928 0.97591 0.777089 0.97591 0.999722 0.97591 0.999718 0.97591
4 3 12 0.692969 0.97591 0.625009 0.97591 0.999968 0.97591 0.999966 0.97591
4 4 1 0.993441 0.985596 0.992542 0.985596 0.99996 0.985596 0.999959 0.985596
4 4 2 0.991351 0.985596 0.990272 0.985596 0.999951 0.985596 0.999927 0.985596
4 4 3 0.990022 0.985596 0.988022 0.985596 0.999168 0.985596 0.998927 0.985596
4 4 4 0.988253 0.985596 0.986215 0.985596 0.983305 0.985596 0.976316 0.985596
4 4 5 0.987144 0.985596 0.982429 0.985596 0.974679 0.985596 0.96711 0.985596
4 4 6 0.981328 0.985596 0.977479 0.985596 0.979642 0.985596 0.973283 0.985596
4 4 7 0.97344 0.985596 0.971244 0.985596 0.970157 0.985596 0.957105 0.985596
4 4 8 0.966477 0.985596 0.958224 0.985596 0.936273 0.985596 0.915154 0.985596
4 4 9 0.937492 0.985596 0.928416 0.985596 0.954244 0.985596 0.937884 0.985596
4 4 10 0.907528 0.985596 0.883971 0.985596 0.998911 0.985596 0.998479 0.985596
4 4 11 0.847221 0.985596 0.826341 0.985596 0.999937 0.985596 0.999808 0.985596
4 4 12 0.781224 0.985596 0.775722 0.985596 0.999943 0.985596 0.99998 0.985596
4 5 1 0.995673 0.990566 0.994887 0.990566 0.999978 0.990566 0.999982 0.990566
4 5 2 0.994389 0.990566 0.993441 0.990566 0.999975 0.990566 0.999972 0.990566
4 5 3 0.993465 0.990566 0.992082 0.990566 0.999646 0.990566 0.999427 0.990566
4 5 4 0.991765 0.990566 0.990103 0.990566 0.991173 0.990566 0.989527 0.990566
4 5 5 0.989305 0.990566 0.985562 0.990566 0.983928 0.990566 0.981848 0.990566
4 5 6 0.98625 0.990566 0.983303 0.990566 0.984085 0.990566 0.981944 0.990566
4 5 7 0.990093 0.990566 0.983171 0.990566 0.992232 0.990566 0.977542 0.990566
4 5 8 1 0.990566 1 0.990566 1 0.990566 1 0.990566
4 5 9 1 0.990566 1 0.990566 1 0.990566 1 0.990566
4 5 10 1 0.990566 1 0.990566 1 0.990566 1 0.990566
4 5 11 1 0.990566 1 0.990566 1 0.990566 1 0.990566
4 5 12 1 0.990566 1 0.990566 1 0.990566 1 0.990566
4 6 1 1 1 1 1 1 1 1 1
4 6 2 1 1 1 1 1 1 1 1
4 6 3 1 1 1 1 1 1 1 1
4 6 4 1 1 1 1 1 1 1 1
4 6 5 1 1 1 1 1 1 1 1
4 6 6 1 1 1 1 1 1 1 1
4 6 7 1 1 1 1 1 1 1 1
4 6 8 1 1 1 1 1 1 1 1
4 6 9 1 1 1 1 1 1 1 1
4 6 10 1 1 1 1 1 1 1 1
4 6 11 1 1 1 1 1 1 1 1
4 6 12 1 1 1 1 1 1 1 1
5 1 1 1 0.962215 1 0.962215 1 0.962215 1 0.962215
5 1 2 1 0.962215 1 0.962215 1 0.962215 1 0.962215
5 1 3 1 0.962215 1 0.962215 1 0.962215 1 0.962215
5 1 4 1 0.962215 1 0.962215 1 0.962215 1 0.962215
5 1 5 1 0.962215 1 0.962215 1 0.962215 1 0.962215
5 1 6 0.947961 0.962215 0.974478 0.962215 0.881377 0.962215 0.890903 0.962215
5 1 7 0.950394 0.962215 0.932913 0.962215 0.907373 0.962215 0.888417 0.962215
5 1 8 0.934813 0.962215 0.908769 0.962215 0.901108 0.962215 0.864774 0.962215
5 1 9 0.903796 0.962215 0.885886 0.962215 0.940673 0.962215 0.901927 0.962215
5 1 10 0.857158 0.962215 0.811274 0.962215 0.9889 0.962215 0.984124 0.962215
5 1 11 0.821088 0.962215 0.737031 0.962215 0.998908 0.962215 0.998876 0.962215
5 1 12 0.69119 0.962215 0.606537 0.962215 0.999716 0.962215 0.999676 0.962215
5 2 1 1 0.975859 1 0.975859 1 0.975859 1 0.975859
5 2 2 1 0.975859 1 0.975859 1 0.975859 1 0.975859
5 2 3 1 0.975859 1 0.975859 1 0.975859 1 0.975859
5 2 4 0.980098 0.975859 0.980609 0.975859 0.960438 0.975859 0.958526 0.975859
5 2 5 0.979271 0.975859 0.971813 0.975859 0.963225 0.975859 0.948083 0.975859
5 2 6 0.970402 0.975859 0.963315 0.975859 0.961112 0.975859 0.94755 0.975859
5 2 7 0.960491 0.975859 0.95044 0.975859 0.94262 0.975859 0.918023 0.975859
5 2 8 0.950912 0.975859 0.930859 0.975859 0.916642 0.975859 0.893647 0.975859
5 2 9 0.922246 0.975859 0.899729 0.975859 0.947557 0.975859 0.913192 0.975859
5 2 10 0.899031 0.975859 0.848827 0.975859 0.994485 0.975859 0.99115 0.975859
5 2 11 0.833118 0.975859 0.779126 0.975859 0.999611 0.975859 0.999471 0.975859
5 2 12 0.742025 0.975859 0.660825 0.975859 0.999905 0.975859 0.999886 0.975859
5 3 1 0.990516 0.983811 0.987698 0.983811 1 0.983811 1 0.983811
5 3 2 0.992397 0.983811 0.991204 0.983811 0.99991 0.983811 0.99986 0.983811
5 3 3 0.990363 0.983811 0.988412 0.983811 0.998612 0.983811 0.998035 0.983811
5 3 4 0.987776 0.983811 0.984947 0.983811 0.978655 0.983811 0.9697 0.983811
5 3 5 0.985229 0.983811 0.980451 0.983811 0.970756 0.983811 0.961756 0.983811
5 3 6 0.980741 0.983811 0.975181 0.983811 0.975686 0.983811 0.959135 0.983811
5 3 7 0.974236 0.983811 0.968345 0.983811 0.968775 0.983811 0.95355 0.983811
5 3 8 0.963509 0.983811 0.954617 0.983811 0.94368 0.983811 0.921878 0.983811
5 3 9 0.948053 0.983811 0.931922 0.983811 0.959976 0.983811 0.935116 0.983811
5 3 10 0.924823 0.983811 0.891968 0.983811 0.997949 0.983811 0.997139 0.983811
5 3 11 0.882534 0.983811 0.844274 0.983811 0.999863 0.983811 0.999727 0.983811
5 3 12 0.799524 0.983811 0.714784 0.983811 0.999988 0.983811 0.999966 0.983811
5 4 1 0.995244 0.990068 0.994394 0.990068 0.999973 0.990068 0.999973 0.990068
5 4 2 0.994375 0.990068 0.993203 0.990068 0.999961 0.990068 0.999943 0.990068
5 4 3 0.993454 0.990068 0.992325 0.990068 0.999424 0.990068 0.999127 0.990068
5 4 4 0.99245 0.990068 0.990027 0.990068 0.987443 0.990068 0.984075 0.990068
5 4 5 0.991021 0.990068 0.988701 0.990068 0.98343 0.990068 0.97832 0.990068
5 4 6 0.989004 0.990068 0.984602 0.990068 0.98614 0.990068 0.983103 0.990068
5 4 7 0.985092 0.990068 0.981055 0.990068 0.980528 0.990068 0.973641 0.990068
5 4 8 0.976263 0.990068 0.969762 0.990068 0.964158 0.990068 0.943058 0.990068
5 4 9 0.963078 0.990068 0.955587 0.990068 0.972563 0.990068 0.949183 0.990068
5 4 10 0.948503 0.990068 0.929471 0.990068 0.999095 0.990068 0.998876 0.990068
5 4 11 0.908894 0.990068 0.900649 0.990068 0.999934 0.990068 0.999848 0.990068
5 4 12 0.824307 0.990068 0.801932 0.990068 0.999977 0.990068 0.999977 0.990068
5 5 1 0.996884 0.99369 0.99626 0.99369 0.999853 0.99369 0.999816 0.99369
5 5 2 0.996276 0.99369 0.995653 0.99369 0.999984 0.99369 0.999981 0.99369
5 5 3 0.995877 0.99369 0.994425 0.99369 0.999717 0.99369 0.999642 0.99369
5 5 4 0.994894 0.99369 0.993548 0.99369 0.99473 0.99369 0.992554 0.99369
5 5 5 0.993467 0.99369 0.991317 0.99369 0.989307 0.99369 0.987255 0.99369
5 5 6 0.991919 0.99369 0.989955 0.99369 0.991612 0.99369 0.988019 0.99369
5 5 7 0.988982 0.99369 0.987353 0.99369 0.985856 0.99369 0.820484 0.99369
5 5 8 1 0.99369 1 0.99369 1 0.99369 1 0.99369
5 5 9 1 0.99369 1 0.99369 1 0.99369 1 0.99369
5 5 10 1 0.99369 1 0.99369 1 0.99369 1 0.99369
5 5 11 1 0.99369 1 0.99369 1 0.99369 1 0.99369
5 5 12 1 0.99369 1 0.99369 1 0.99369 1 0.99369
5 6 1 1 1 1 1 1 1 1 1
5 6 2 1 1 1 1 1 1 1 1
5 6 3 1 1 1 1 1 1 1 1
5 6 4 1 1 1 1 1 1 1 1
5 6 5 1 1 1 1 1 1 1 1
5 6 6 1 1 1 1 1 1 1 1
5 6 7 1 1 1 1 1 1 1 1
5 6 8 1 1 1 1 1 1 1 1
5 6 9 1 1 1 1 1 1 1 1
5 6 10 1 1 1 1 1 1 1 1
5 6 11 1 1 1 1 1 1 1 1
5 6 12 1 1 1 1 1 1 1 1
6 1 1 1 0.977475 1 0.977475 1 0.977475 1 0.977475
6 1 2 1 0.977475 1 0.977475 1 0.977475 1 0.977475
6 1 3 1 0.977475 1 0.977475 1 0.977475 1 0.977475
6 1 4 1 0.977475 1 0.977475 1 0.977475 1 0.977475
6 1 5 1 0.977475 1 0.977475 1 0.977475 1 0.977475
6 1 6 0.977734 0.977475 0.968438 0.977475 0.970584 0.977475 0.979323 0.977475
6 1 7 0.975519 0.977475 0.954585 0.977475 0.96038 0.977475 0.925084 0.977475
6 1 8 0.963808 0.977475 0.953317 0.977475 0.935261 0.977475 0.902967 0.977475
6 1 9 0.948342 0.977475 0.922921 0.977475 0.959381 0.977475 0.935931 0.977475
6 1 10 0.915529 0.977475 0.872077 0.977475 0.990979 0.977475 0.98658 0.977475
6 1 11 0.881639 0.977475 0.81772 0.977475 0.999198 0.977475 0.998709 0.977475
6 1 12 0.786682 0.977475 0.707603 0.977475 0.999777 0.977475 0.999705 0.977475
6 2 1 1 0.985621 1 0.985621 1 0.985621 1 0.985621
6 2 2 1 0.985621 1 0.985621 1 0.985621 1 0.985621
6 2 3 1 0.985621 1 0.985621 1 0.985621 1 0.985621
6 2 4 0.990417 0.985621 0.987311 0.985621 0.978891 0.985621 0.966858 0.985621
6 2 5 0.987963 0.985621 0.985478 0.985621 0.976449 0.985621 0.963911 0.985621
